LAMMPS data file via write_data, version 11 Feb 2026, timestep = 1000, units = lj

1150 atoms
2 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1
2 10

Pair Coeffs # lj/cut/omp

1 1 1
2 0.5 3

Atoms # atomic

785 1 -9.14661168229236 -19.505219755773897 -19.145238263468435 0 0 0
618 1 -8.490778808566128 -19.46080605592067 -18.238098972104932 0 0 0
348 1 -7.469241600207365 -19.835648966703467 -18.503839467954048 0 0 0
377 1 -8.060901342776988 -19.253235183360992 -19.25584485110355 0 0 0
551 1 17.78712283462396 -18.841981698539524 -16.70952830413753 0 0 0
484 1 -17.20892164226567 -16.925219448576858 -17.867348297482266 0 0 0
765 1 -3.8364800184684675 -14.37922799780157 -17.98599955848702 0 0 0
836 1 -2.9667556195699554 -14.089536454422364 -17.33963976576002 0 0 0
176 1 13.853461604684272 -17.403374569325596 -17.55746234602488 0 0 0
723 1 -8.645598705888467 -14.679562098338064 -18.500284201956855 0 0 0
908 1 -1.6050626974594073 -12.705437887071334 -17.622265040114407 0 0 0
629 1 2.100979692079865 -15.27955175445681 19.716773764909693 0 0 -1
471 1 -11.215241768733385 -10.630693228722171 -19.93926068110218 0 0 0
142 1 -3.8417319482816077 -12.705796148822778 -16.547321457400567 0 0 0
887 1 -3.9582091113674567 -12.498131646853993 -17.647396994216734 0 0 0
211 1 7.365821974429553 -12.88246824155209 -17.86494436667724 0 0 0
192 1 -11.609905458970571 -9.587415024041215 -19.95217855410898 0 0 0
109 1 15.399739122813495 -9.401050371130731 -18.42178958693215 0 0 0
497 1 15.52714560242879 -10.511140130126048 -18.532276505185916 0 0 0
607 1 16.42098856619681 -9.854734465469496 -18.394245217401114 0 0 0
63 1 -15.350154583336971 -7.09769582829323 -18.751904059458955 0 0 0
647 1 -10.790517320993857 -8.829273579194671 -19.91013942140813 0 0 0
1096 2 1.842665373605947 -4.981150857764537 -18.23497240761278 0 0 0
653 1 9.79234539512316 -4.728907599805979 -17.748085103111876 0 0 0
977 1 16.826212801597727 -5.234278225487117 -18.990488034091424 0 0 0
175 1 -19.001507680197445 -3.984128962964903 -17.645510647854813 0 0 0
422 1 -18.595367762583926 -4.826896184601084 -18.265801286241388 0 0 0
430 1 -11.674114677430586 -3.265214117790514 -16.26128351726074 0 0 0
783 1 -18.590419299323404 -0.356318417021126 -18.28827093100992 0 0 0
586 1 -13.933547747698263 -0.8637560845300646 -19.58674020561055 0 0 0
32 1 16.639354970123303 -0.44647781171348716 19.849605197282678 0 0 -1
128 1 15.622060661716239 0.01764807338685245 19.783637754262873 0 0 -1
490 1 -18.853124276243573 3.758124221906155 19.80429228388867 0 0 -1
1098 2 7.1796063300404915 3.6602227670777823 -17.594944426699232 0 0 0
1040 2 -3.2386602427493583 4.458176533901463 19.946006689823317 0 0 -1
598 1 8.240492948018003 4.228265998455046 -16.06502210748826 0 0 0
921 1 12.568146545062643 5.386264655073582 19.80360194254045 0 0 -1
76 1 14.057379262484435 8.069100050405822 -16.9421685705609 0 0 0
561 1 7.179745968824185 10.503097472395341 19.866230738308964 0 0 -1
244 1 8.022009589379962 11.277750972904006 -19.932564544910182 0 0 0
492 1 15.135610251139273 8.241951358838309 -17.138367784050793 0 0 0
402 1 -8.088226788794222 12.701400604821112 -19.0790699449157 0 0 0
915 1 6.941592126141352 11.589678377405837 -19.919425019394005 0 0 0
575 1 10.45115204586779 12.097270795181919 19.361181094838585 0 0 -1
562 1 14.16441896971079 12.871628785832954 -17.803083926276074 0 0 0
91 1 17.437629346628988 12.172241260932703 -19.788877938106516 0 0 0
133 1 -17.32868611068995 16.11677367224903 -19.519983350487706 0 0 0
567 1 -8.751910596805896 13.600787147520945 -18.97725407082515 0 0 0
104 1 14.63419508983959 15.309485040252275 -17.65561470093341 0 0 0
25 1 -17.657220486262855 16.970626874785133 19.833750901323434 0 0 -1
77 1 -16.82036799177145 17.11073035034451 -19.428930012678073 0 0 0
564 1 -2.1845492291815773 16.54698908745071 19.999504975953954 0 0 -1
732 1 -17.87555942921281 16.981258065327356 -19.06362347710413 0 0 0
901 1 -17.573396391649958 17.924975348557556 -19.585864273760617 0 0 0
760 1 -8.372203027066456 19.70262243998451 -18.979428068734492 0 0 0
734 1 -2.273066525529231 17.636444114700026 19.74513465020936 0 0 -1
960 1 4.82252938638331 18.055232272277074 19.999833583892702 0 0 -1
20 1 8.568287895263499 -18.62275936846066 -17.229041219867185 0 0 0
322 1 9.15011394492956 -19.357456582773597 -17.84758224391365 0 0 0
193 1 16.69161506514519 -18.652622788906186 -16.819826188573433 0 0 0
489 1 18.85199739046217 -18.918245177859934 -16.39283687293288 0 0 0
498 1 -3.881525761521736 -14.576553022222408 -16.88343703983296 0 0 0
810 1 3.861392368129097 -15.439260486786267 -17.044343237242064 0 0 0
202 1 7.487035503866768 -15.798351113296068 -17.523250963259127 0 0 0
979 1 17.397151354240776 -17.794335494733833 -16.656137663263358 0 0 0
144 1 -19.353168722091375 -15.164098997175241 -15.711083018014312 0 0 0
437 1 -6.656227644512029 -14.773161404331237 -16.089671806842105 0 0 0
270 1 -4.01254927221437 -13.54415439195122 -17.27969123702488 0 0 0
347 1 -3.3716236529509986 -13.710730853837891 -16.39483933293211 0 0 0
382 1 3.7863804585188476 -14.455095750508885 -16.50976718733048 0 0 0
60 1 13.982850935581762 -14.905769555755487 -16.632788127022724 0 0 0
500 1 -16.025332240337036 -10.10252454522228 -18.933822397909232 0 0 0
659 1 -2.111298791191161 -13.388677070122045 -16.875970477637754 0 0 0
945 1 15.724912909690438 -10.021985840561527 -17.537202044297292 0 0 0
929 1 -16.439618090878888 -10.986539747671294 -18.404981883680655 0 0 0
982 1 -15.33015559731174 -10.777390509331784 -18.39167956522582 0 0 0
1101 2 -2.651067358178319 -11.183623293300506 -17.07318292560044 0 0 0
280 1 14.676458438208982 -10.0859077586904 -17.91466988737179 0 0 0
1148 2 4.2555937419149625 -6.790058284890687 -16.7366487679001 0 0 0
593 1 -18.969480910650983 -5.024852141629803 -17.22620077551077 0 0 0
526 1 -18.016414003576593 -4.452244531144462 -17.380169137626883 0 0 0
1074 2 -1.2696801937471545 -5.195330374565192 -16.965429866838196 0 0 0
649 1 -11.539728146230448 -4.305914470652046 -15.862950888017775 0 0 0
1076 2 4.09951127342932 -3.461020063695668 -16.25157811257154 0 0 0
246 1 11.701078613732792 -3.0491347003281306 -16.105301733057487 0 0 0
930 1 -18.749828919863997 0.7537411228629132 -18.236985381684608 0 0 0
1091 2 6.803223584940081 0.3236630619039936 -17.3277549727792 0 0 0
946 1 17.50020204542102 1.8548634095305265 -15.08924624383342 0 0 0
70 1 14.327303114820442 6.9919801385630285 -17.042763868444453 0 0 0
99 1 14.057551426048592 7.3978627000438575 -16.038617098132164 0 0 0
686 1 13.266618788220274 7.303151769121196 -16.827000146181096 0 0 0
110 1 -8.470787982320514 10.076234840704332 -15.735270549222678 0 0 0
592 1 -8.197066631952195 13.208815439547138 -18.08351669726373 0 0 0
902 1 -7.414443527483151 10.375439352400235 -15.504132885014874 0 0 0
889 1 -6.408863776806327 14.410773191272332 -16.616011221204374 0 0 0
302 1 17.717908878097525 11.056551338571566 -16.241192960882447 0 0 0
119 1 -11.651028639309022 13.370545870108042 -17.05480287262084 0 0 0
877 1 -12.659503364836265 13.449336186550306 -16.568158651957418 0 0 0
